_DATE,"ITEC
_CODE",SKU,UPC,Status,"Import
Price",Tax,"Import
Fee",Rate,DSP,Cost,"
RSP","Profit 
Margin","Ds
Margin","DS
Profit","Fresco
Margin","Fresco
Profit","Net
Earn Ds
(15%)"
8/27/2024,IT-CN-S,DUX-AAC-PLEN-Airpods1/2-BLU,,CLEARANCE,9,0.00,1,1.52,14.3,6.6,22.0,70%,50%,7.7,50%,7.7,4.4
8/27/2024,IT-CN-S,DUX-AAC-PLEN-AirpodsPro/Pro2-BLK,,CLEARANCE,9,0.00,1,1.52,14.3,6.6,22.0,70%,50%,7.7,50%,7.7,4.4
8/27/2024,IT-CN-S,DUX-AAC-PLEN-AirpodsPro/Pro2-BLU,,CLEARANCE,9,0.00,1,1.52,14.3,6.6,22.0,70%,50%,7.7,50%,7.7,4.4
8/27/2024,IT-CN-B,DUX-BAG-LBDA-13/13.9-DGRY,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-13/13.9-LGRY,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-13/13.9-BLK,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-13/13.9-BLU,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-14/15.4-DGRY,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-14/15.4-LGRY,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-14/15.4-BLK,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-14/15.4-BLU,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-15.5/16-DGRY,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-15.5/16-LGRY,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-15.5/16-BLK,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDA-15.5/16-BLU,,ACTIVE,18,0.00,2,1.52,25.6,13.2,38.0,65%,50%,12.4,50%,12.4,6.7
8/27/2024,IT-CN-B,DUX-BAG-LBDB-13/13.9-DGRY,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-13/13.9-LGRY,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-13/13.9-BLK,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-13/13.9-BLU,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-14/15.4-DGRY,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-14/15.4-LGRY,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-14/15.4-BLK,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-14/15.4-BLU,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-15.5/16-DGRY,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-15.5/16-LGRY,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-15.5/16-BLK,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDB-15.5/16-BLU,,ACTIVE,23,0.00,2,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-B,DUX-BAG-LBDC-13/13.9-DGRY,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-13/13.9-LGRY,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-13/13.9-BLK,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-13/13.9-BLU,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-14/15.4-DGRY,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-14/15.4-LGRY,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-14/15.4-BLK,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-14/15.4-BLU,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-15.5/16-DGRY,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-15.5/16-LGRY,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-15.5/16-BLK,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBDC-15.5/16-BLU,,ACTIVE,25,0.00,2,1.52,32.9,17.8,48.0,63%,50%,15.1,50%,15.1,7.9
8/27/2024,IT-CN-B,DUX-BAG-LBTA-13/13.9-DGRY,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-13/13.9-LGRY,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-13/13.9-BLK,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-13/13.9-BLU,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-14/15.4-DGRY,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-14/15.4-LGRY,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-14/15.4-BLK,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-14/15.4-BLU,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-15.5/16-DGRY,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-15.5/16-LGRY,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-15.5/16-BLK,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-B,DUX-BAG-LBTA-15.5/16-BLU,,ACTIVE,24,0.00,2,1.52,32.6,17.1,48.0,64%,50%,15.4,50%,15.4,8.2
8/27/2024,IT-CN-S,DUX-AAC-SECG-SSBuds-BLK,,ACTIVE,14.5,0.00,1,1.52,20.1,10.2,30.0,66%,50%,9.9,50%,9.9,5.4
8/27/2024,IT-CN-S,DUX-AAC-SECG-SSBuds-PRP,,ACTIVE,14.5,0.00,1,1.52,20.1,10.2,30.0,66%,50%,9.9,50%,9.9,5.4
8/27/2024,IT-CN-S,DUX-AAC-SECG-SSBuds-WHT,,ACTIVE,14.5,0.00,1,1.52,20.1,10.2,30.0,66%,50%,9.9,50%,9.9,5.4
8/27/2024,IT-CN-B,DUX-LC-LCGH-Air/13-BLK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGH-Air/13-PNK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGH-Pro/13-BLK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGH-Pro/13-PNK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGH-Air/13.6-BLK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGH-Air/13.6-PNK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGH-Pro/14-BLK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGH-Pro/14-PNK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGH-Air/15-BLK,,ACTIVE,65,0.00,2,1.52,71.0,44.1,93.0,53%,45%,22.0,55%,26.9,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGH-Air/15-PNK,,ACTIVE,65,0.00,2,1.52,71.0,44.1,93.0,53%,45%,22.0,55%,26.9,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Air/13-BLK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Air/13-PNK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Pro/13-BLK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Pro/13-PNK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Air/13.6-BLK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Air/13.6-PNK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Pro/14-BLK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Pro/14-PNK,,ACTIVE,62,0.00,2,1.52,68.4,42.1,90.0,53%,45%,21.6,55%,26.3,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Air/15-BLK,,ACTIVE,65,0.00,2,1.52,71.0,44.1,93.0,53%,45%,22.0,55%,26.9,8.1
8/27/2024,IT-CN-B,DUX-LC-LCGM-Air/15-PNK,,ACTIVE,65,0.00,2,1.52,71.0,44.1,93.0,53%,45%,22.0,55%,26.9,8.1
8/27/2024,IT-CN-S,DUX-LANY-PLAZ-CROS-PNK,,ACTIVE,16,0.00,1,1.52,18.1,11.2,25.0,55%,50%,6.9,50%,6.9,3.2
8/27/2024,IT-CN-S,DUX-LANY-PLAZ-CROS-ARMY,,ACTIVE,16,0.00,1,1.52,18.1,11.2,25.0,55%,50%,6.9,50%,6.9,3.2
8/27/2024,IT-CN-S,DUX-LANY-PLAZ-CROS-GRN/YLW,,ACTIVE,16,0.00,1,1.52,18.1,11.2,25.0,55%,50%,6.9,50%,6.9,3.2
8/27/2024,IT-CN-S,DUX-LANY-PLAZ-CROS-LIG/GRN,,ACTIVE,16,0.00,1,1.52,18.1,11.2,25.0,55%,50%,6.9,50%,6.9,3.2
8/27/2024,IT-CN-S,DUX-LANY-PLAZ-CROS-BLU,,ACTIVE,16,0.00,1,1.52,18.1,11.2,25.0,55%,50%,6.9,50%,6.9,3.2
8/27/2024,IT-CN-S,DUX-LANY-PLAZ-CROS-AMB,,ACTIVE,16,0.00,1,1.52,18.1,11.2,25.0,55%,50%,6.9,50%,6.9,3.2
8/27/2024,IT-CN-S,DUX-LANY-PLAZ-CROS-GLAZE,,ACTIVE,16,0.00,1,1.52,18.1,11.2,25.0,55%,50%,6.9,50%,6.9,3.2
8/27/2024,IT-CN-S,DUX-LANY-PLAZ-CROS-GRY,,ACTIVE,16,0.00,1,1.52,18.1,11.2,25.0,55%,50%,6.9,50%,6.9,3.2
8/27/2024,IT-CN-S,DUX-STP-KJ-42/44/45/49-BLK/ORG,,ACTIVE,26,0.00,1,1.52,33.9,17.8,50.0,64%,50%,16.1,50%,16.1,8.6
8/27/2024,IT-CN-S,DUX-STP-KJ-42/44/45/49-BLK/GRN,,ACTIVE,26,0.00,1,1.52,33.9,17.8,50.0,64%,50%,16.1,50%,16.1,8.6
8/27/2024,IT-CN-S,DUX-STP-KJ-42/44/45/49-BLK/BLU,,ACTIVE,26,0.00,1,1.52,33.9,17.8,50.0,64%,50%,16.1,50%,16.1,8.6
8/27/2024,IT-CN-S,DUX-STP-KJ-42/44/45/49-BRW/GRY,,ACTIVE,26,0.00,1,1.52,33.9,17.8,50.0,64%,50%,16.1,50%,16.1,8.6
8/27/2024,IT-CN-S,DUX-STP-KJ-42/44/45/49-STA/ORG,,ACTIVE,26,0.00,1,1.52,33.9,17.8,50.0,64%,50%,16.1,50%,16.1,8.6
8/27/2024,IT-CN-S,DUX-WAC-BSNES-38-COF,,ACTIVE,35,0.00,1,1.52,43.7,23.7,60.0,61%,45%,16.3,55%,20.0,7.3
8/27/2024,IT-CN-S,DUX-WAC-BSNES-38-BLK,,ACTIVE,35,0.00,1,1.52,43.7,23.7,60.0,61%,45%,16.3,55%,20.0,7.3
8/27/2024,IT-CN-S,DUX-WAC-BSNES-38-BRW,,ACTIVE,35,0.00,1,1.52,43.7,23.7,60.0,61%,45%,16.3,55%,20.0,7.3
8/27/2024,IT-CN-S,DUX-WAC-BSNES-42-COF,,ACTIVE,35,0.00,1,1.52,43.7,23.7,60.0,61%,45%,16.3,55%,20.0,7.3
8/27/2024,IT-CN-S,DUX-WAC-BSNES-42-BLK,,ACTIVE,35,0.00,1,1.52,43.7,23.7,60.0,61%,45%,16.3,55%,20.0,7.3
8/27/2024,IT-CN-S,DUX-WAC-BSNES-42-BRW,,ACTIVE,35,0.00,1,1.52,43.7,23.7,60.0,61%,45%,16.3,55%,20.0,7.3
8/27/2024,IT-CN-S,DUX-WAC-BSNES-S/20-COF,,ACTIVE,28,0.00,1,1.52,34.5,19.1,50.0,62%,50%,15.5,50%,15.5,8.0
8/27/2024,IT-CN-S,DUX-WAC-BSNES-S/20-BLK,,ACTIVE,28,0.00,1,1.52,34.5,19.1,50.0,62%,50%,15.5,50%,15.5,8.0
8/27/2024,IT-CN-S,DUX-WAC-BSNES-S/22-COF,,ACTIVE,28,0.00,1,1.52,34.5,19.1,50.0,62%,50%,15.5,50%,15.5,8.0
8/27/2024,IT-CN-S,DUX-WAC-BSNES-S/22-BLK,,ACTIVE,28,0.00,1,1.52,34.5,19.1,50.0,62%,50%,15.5,50%,15.5,8.0
8/27/2024,IT-CN-S,DUX-WAC-MIL-38/40/41-BLK,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-38/40/41-SLV,,ACTIVE,24.0,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-38/40/41-GLD,,ACTIVE,24.0,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-38/40/41-GUN/GRY,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-38/40/41-BLU,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-38/40/41-STA,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-38/40/41-PNK,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-42/44/45-BLK,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-42/44/45-SLV,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-42/44/45-GLD,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-42/44/45-GUN/GRY,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-42/44/45-BLU,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-42/44/45-STA,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-42/44/45-PNK,,ACTIVE,24,0.00,1,1.52,32.2,16.4,48.0,66%,50%,15.8,50%,15.8,8.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/20-BLK,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/20-SLV,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/20-GLD,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/20-BLU,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/20-STA,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/20-PNK,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/22-BLK,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/22-SLV,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/22-GLD,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/22-BLU,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/22-STA,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-S/22-PNK,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-18MM-BLK,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-18MM-SLV,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-MIL-18MM-GLD,,ACTIVE,27,0.00,1,1.52,33.2,18.4,48.0,62%,50%,14.8,50%,14.8,7.6
8/27/2024,IT-CN-S,DUX-WAC-OWA-38/40/41-MID,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-OWA-38/40/41-WHT,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-OWA-38/40/41-YLW,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-OWA-38/40/41-BLK,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-OWA-38/40/41-BLU,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-OWA-42/44/45-MID,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-OWA-42/44/45-WHT,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-OWA-42/44/45-YLW,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-OWA-42/44/45-BLK,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-OWA-42/44/45-BLU,,ACTIVE,7.5,0.00,1,1.52,15.3,5.6,25.0,78%,50%,9.7,50%,9.7,6.0
8/27/2024,IT-CN-S,DUX-WAC-LD-38/40/41-BLK/YLW,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-38/40/41-BLK/ORG,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-38/40/41-GRY/ORG,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-38/40/41-BLU,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-38/40/41-GRN,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-42/44/45/49-BLK/YLW,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-42/44/45/49-BLK/ORG,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-42/44/45/49-GRY/ORG,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-42/44/45/49-BLU,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-42/44/45/49-GRN,,ACTIVE,33,0.00,1,1.52,36.5,22.4,48.0,53%,45%,11.5,55%,14.1,4.3
8/27/2024,IT-CN-S,DUX-WAC-LD-S/20-BLK/YLW,,ACTIVE,31,0.00,1,1.52,34.2,21.1,45.0,53%,45%,10.8,55%,13.2,4.0
8/27/2024,IT-CN-S,DUX-WAC-LD-S/20-BLK/ORG,,ACTIVE,31,0.00,1,1.52,34.2,21.1,45.0,53%,45%,10.8,55%,13.2,4.0
8/27/2024,IT-CN-S,DUX-WAC-LD-S/20-GRY/ORG,,ACTIVE,31,0.00,1,1.52,34.2,21.1,45.0,53%,45%,10.8,55%,13.2,4.0
8/27/2024,IT-CN-S,DUX-WAC-LD-S/20-BLU,,ACTIVE,31,0.00,1,1.52,34.2,21.1,45.0,53%,45%,10.8,55%,13.2,4.0
8/27/2024,IT-CN-S,DUX-WAC-LD-S/20-GRN,,ACTIVE,31,0.00,1,1.52,34.2,21.1,45.0,53%,45%,10.8,55%,13.2,4.0
8/27/2024,IT-CN-S,DUX-WAC-LD-S/22-BLK/YLW,,ACTIVE,31,0.00,1,1.52,34.2,21.1,45.0,53%,45%,10.8,55%,13.2,4.0
